timestamp,tag,sample_index,repeat_index,folder,gamma,dt,cell_w,cell_h,cell_d,base_density,ppc,grid_x,grid_y,grid_z,steps,predicted_events,predicted_events_ran,measured_He4_final,E_rel_keV,v_rel,sigma_m2,volume,total_time,he4_file
20250924_074345,auto,4,8,auto_s4_ppc9_r8_20250924_074345,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,9,128,128,128,200,34755675.155296095,,34667487.97092631,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc9_r8_20250924_074345/simOutput/He4_energyHistogram_all.dat
20250924_074520,auto,4,9,auto_s4_ppc9_r9_20250924_074520,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,9,128,128,128,200,34755675.155296095,,34862865.29017391,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc9_r9_20250924_074520/simOutput/He4_energyHistogram_all.dat
20250924_074656,auto,4,10,auto_s4_ppc9_r10_20250924_074656,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,9,128,128,128,200,34755675.155296095,,34871915.4964498,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc9_r10_20250924_074656/simOutput/He4_energyHistogram_all.dat
20250924_074831,auto,4,1,auto_s4_ppc10_r1_20250924_074831,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,10,128,128,128,200,34755675.155296095,,34714656.03912096,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc10_r1_20250924_074831/simOutput/He4_energyHistogram_all.dat
20250924_075315,auto,4,2,auto_s4_ppc10_r2_20250924_075315,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,10,128,128,128,200,34755675.155296095,,34932179.63357718,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc10_r2_20250924_075315/simOutput/He4_energyHistogram_all.dat
20250924_075451,auto,4,3,auto_s4_ppc10_r3_20250924_075451,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,10,128,128,128,200,34755675.155296095,,34428138.10890243,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc10_r3_20250924_075451/simOutput/He4_energyHistogram_all.dat
20250924_075627,auto,4,4,auto_s4_ppc10_r4_20250924_075627,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,10,128,128,128,200,34755675.155296095,,34739570.6311814,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc10_r4_20250924_075627/simOutput/He4_energyHistogram_all.dat
20250924_075803,auto,4,5,auto_s4_ppc10_r5_20250924_075803,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,10,128,128,128,200,34755675.155296095,,34893370.38336636,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc10_r5_20250924_075803/simOutput/He4_energyHistogram_all.dat
20250924_075941,auto,4,6,auto_s4_ppc10_r6_20250924_075941,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,10,128,128,128,200,34755675.155296095,,34532587.77096458,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc10_r6_20250924_075941/simOutput/He4_energyHistogram_all.dat
20250924_080117,auto,4,7,auto_s4_ppc10_r7_20250924_080117,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,10,128,128,128,200,34755675.155296095,,34893370.31429788,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc10_r7_20250924_080117/simOutput/He4_energyHistogram_all.dat
20250924_080253,auto,4,8,auto_s4_ppc10_r8_20250924_080253,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,10,128,128,128,200,34755675.155296095,,34588645.61315036,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc10_r8_20250924_080253/simOutput/He4_energyHistogram_all.dat
20250924_080429,auto,4,9,auto_s4_ppc10_r9_20250924_080429,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,10,128,128,128,200,34755675.155296095,,34635600.0310887,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc10_r9_20250924_080429/simOutput/He4_energyHistogram_all.dat
20250924_080605,auto,4,10,auto_s4_ppc10_r10_20250924_080605,1.00025166,1.842673e-17,1.447425e-06,1.482207e-06,1.842673e-17,3.934835e+27,10,128,128,128,200,34755675.155296095,,34175159.10388065,1132.2657566294213,13442311.97233102,8.872307664789942e-30,5.1072109939363305e-12,3.6853462667427875e-15,/home/optolo43/../optolo43/auto_s4_ppc10_r10_20250924_080605/simOutput/He4_energyHistogram_all.dat
20250924_080741,auto,5,1,auto_s5_ppc1_r1_20250924_080741,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,1,128,128,128,200,247132323.0217812,,252671742.8391197,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc1_r1_20250924_080741/simOutput/He4_energyHistogram_all.dat
20250924_081225,auto,5,2,auto_s5_ppc1_r2_20250924_081225,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,1,128,128,128,200,247132323.0217812,,249162413.0774652,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc1_r2_20250924_081225/simOutput/He4_energyHistogram_all.dat
20250924_081350,auto,5,3,auto_s5_ppc1_r3_20250924_081350,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,1,128,128,128,200,247132323.0217812,,263199732.124083,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc1_r3_20250924_081350/simOutput/He4_energyHistogram_all.dat
20250924_081516,auto,5,4,auto_s5_ppc1_r4_20250924_081516,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,1,128,128,128,200,247132323.0217812,,214069115.4609208,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc1_r4_20250924_081516/simOutput/He4_energyHistogram_all.dat
20250924_081641,auto,5,5,auto_s5_ppc1_r5_20250924_081641,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,1,128,128,128,200,247132323.0217812,,266709061.8857374,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc1_r5_20250924_081641/simOutput/He4_energyHistogram_all.dat
20250924_081807,auto,5,6,auto_s5_ppc1_r6_20250924_081807,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,1,128,128,128,200,247132323.0217812,,217578445.2225753,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc1_r6_20250924_081807/simOutput/He4_energyHistogram_all.dat
20250924_081932,auto,5,7,auto_s5_ppc1_r7_20250924_081932,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,1,128,128,128,200,247132323.0217812,,217578445.2225753,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc1_r7_20250924_081932/simOutput/He4_energyHistogram_all.dat
20250924_082058,auto,5,8,auto_s5_ppc1_r8_20250924_082058,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,1,128,128,128,200,247132323.0217812,,305311689.2639363,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc1_r8_20250924_082058/simOutput/He4_energyHistogram_all.dat
20250924_082223,auto,5,9,auto_s5_ppc1_r9_20250924_082223,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,1,128,128,128,200,247132323.0217812,,217578445.2225753,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc1_r9_20250924_082223/simOutput/He4_energyHistogram_all.dat
20250924_082349,auto,5,10,auto_s5_ppc1_r10_20250924_082349,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,1,128,128,128,200,247132323.0217812,,263199732.124083,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc1_r10_20250924_082349/simOutput/He4_energyHistogram_all.dat
20250924_082514,auto,5,1,auto_s5_ppc2_r1_20250924_082514,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,2,128,128,128,200,247132323.0217812,,284840599.5528187,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc2_r1_20250924_082514/simOutput/He4_energyHistogram_all.dat
20250924_083002,auto,5,2,auto_s5_ppc2_r2_20250924_083002,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,2,128,128,128,200,247132323.0217812,,273727721.808011,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc2_r2_20250924_083002/simOutput/He4_energyHistogram_all.dat
20250924_083135,auto,5,3,auto_s5_ppc2_r3_20250924_083135,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,2,128,128,128,200,247132323.0217812,,262614844.3624268,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc2_r3_20250924_083135/simOutput/He4_energyHistogram_all.dat
20250924_083309,auto,5,4,auto_s5_ppc2_r4_20250924_083309,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,2,128,128,128,200,247132323.0217812,,276067275.1486825,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc2_r4_20250924_083309/simOutput/He4_energyHistogram_all.dat
20250924_083442,auto,5,5,auto_s5_ppc2_r5_20250924_083442,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,2,128,128,128,200,247132323.0217812,,240389089.0722938,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc2_r5_20250924_083442/simOutput/He4_energyHistogram_all.dat
20250924_083616,auto,5,6,auto_s5_ppc2_r6_20250924_083616,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,2,128,128,128,200,247132323.0217812,,258520626.0910574,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc2_r6_20250924_083616/simOutput/He4_energyHistogram_all.dat
20250924_083749,auto,5,7,auto_s5_ppc2_r7_20250924_083749,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,2,128,128,128,200,247132323.0217812,,282208602.5308013,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc2_r7_20250924_083749/simOutput/He4_energyHistogram_all.dat
20250924_083923,auto,5,8,auto_s5_ppc2_r8_20250924_083923,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,2,128,128,128,200,247132323.0217812,,293613923.9569547,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc2_r8_20250924_083923/simOutput/He4_energyHistogram_all.dat
20250924_084056,auto,5,9,auto_s5_ppc2_r9_20250924_084056,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,2,128,128,128,200,247132323.0217812,,224012216.8844868,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc2_r9_20250924_084056/simOutput/He4_energyHistogram_all.dat
20250924_084230,auto,5,10,auto_s5_ppc2_r10_20250924_084230,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,2,128,128,128,200,247132323.0217812,,226351770.1254172,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc2_r10_20250924_084230/simOutput/He4_energyHistogram_all.dat
20250924_084403,auto,5,1,auto_s5_ppc3_r1_20250924_084403,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,3,128,128,128,200,247132323.0217812,,237932557.9000157,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc3_r1_20250924_084403/simOutput/He4_energyHistogram_all.dat
20250924_084854,auto,5,2,auto_s5_ppc3_r2_20250924_084854,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,3,128,128,128,200,247132323.0217812,,257701782.4833294,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc3_r2_20250924_084854/simOutput/He4_energyHistogram_all.dat
20250924_085030,auto,5,3,auto_s5_ppc3_r3_20250924_085030,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,3,128,128,128,200,247132323.0217812,,225065015.5071102,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc3_r3_20250924_085030/simOutput/He4_energyHistogram_all.dat
20250924_085206,auto,5,4,auto_s5_ppc3_r4_20250924_085206,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,3,128,128,128,200,247132323.0217812,,269321563.3006752,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc3_r4_20250924_085206/simOutput/He4_energyHistogram_all.dat
20250924_085342,auto,5,5,auto_s5_ppc3_r5_20250924_085342,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,3,128,128,128,200,247132323.0217812,,279654589.7324433,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc3_r5_20250924_085342/simOutput/He4_energyHistogram_all.dat
20250924_085518,auto,5,6,auto_s5_ppc3_r6_20250924_085518,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,3,128,128,128,200,247132323.0217812,,251852899.5472387,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc3_r6_20250924_085518/simOutput/He4_energyHistogram_all.dat
20250924_085654,auto,5,7,auto_s5_ppc3_r7_20250924_085654,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,3,128,128,128,200,247132323.0217812,,237932558.099498,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc3_r7_20250924_085654/simOutput/He4_energyHistogram_all.dat
20250924_085830,auto,5,8,auto_s5_ppc3_r8_20250924_085830,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,3,128,128,128,200,247132323.0217812,,292522132.3913252,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc3_r8_20250924_085830/simOutput/He4_energyHistogram_all.dat
20250924_090006,auto,5,9,auto_s5_ppc3_r9_20250924_090006,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,3,128,128,128,200,247132323.0217812,,235437034.7156491,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc3_r9_20250924_090006/simOutput/He4_energyHistogram_all.dat
20250924_090142,auto,5,10,auto_s5_ppc3_r10_20250924_090142,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,3,128,128,128,200,247132323.0217812,,308509078.8062478,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc3_r10_20250924_090142/simOutput/He4_energyHistogram_all.dat
20250924_090318,auto,5,1,auto_s5_ppc4_r1_20250924_090318,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,4,128,128,128,200,247132323.0217812,,259648625.0035749,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc4_r1_20250924_090318/simOutput/He4_energyHistogram_all.dat
20250924_090805,auto,5,2,auto_s5_ppc4_r2_20250924_090805,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,4,128,128,128,200,247132323.0217812,,249425613.0739034,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc4_r2_20250924_090805/simOutput/He4_energyHistogram_all.dat
20250924_090942,auto,5,3,auto_s5_ppc4_r3_20250924_090942,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,4,128,128,128,200,247132323.0217812,,260672179.3594673,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc4_r3_20250924_090942/simOutput/He4_energyHistogram_all.dat
20250924_091119,auto,5,4,auto_s5_ppc4_r4_20250924_091119,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,4,128,128,128,200,247132323.0217812,,279108693.8332639,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc4_r4_20250924_091119/simOutput/He4_energyHistogram_all.dat
20250924_091256,auto,5,5,auto_s5_ppc4_r5_20250924_091256,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,4,128,128,128,200,247132323.0217812,,252788720.7704673,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc4_r5_20250924_091256/simOutput/He4_energyHistogram_all.dat
20250924_091434,auto,5,6,auto_s5_ppc4_r6_20250924_091434,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,4,128,128,128,200,247132323.0217812,,247203037.6396442,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc4_r6_20250924_091434/simOutput/He4_energyHistogram_all.dat
20250924_091611,auto,5,7,auto_s5_ppc4_r7_20250924_091611,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,4,128,128,128,200,247132323.0217812,,197516776.9994746,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc4_r7_20250924_091611/simOutput/He4_energyHistogram_all.dat
20250924_091748,auto,5,8,auto_s5_ppc4_r8_20250924_091748,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,4,128,128,128,200,247132323.0217812,,232961007.6121327,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc4_r8_20250924_091748/simOutput/He4_energyHistogram_all.dat
20250924_091925,auto,5,9,auto_s5_ppc4_r9_20250924_091925,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,4,128,128,128,200,247132323.0217812,,291245126.108511,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc4_r9_20250924_091925/simOutput/He4_energyHistogram_all.dat
20250924_092101,auto,5,10,auto_s5_ppc4_r10_20250924_092101,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,4,128,128,128,200,247132323.0217812,,255186762.752654,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc4_r10_20250924_092101/simOutput/He4_energyHistogram_all.dat
20250924_092238,auto,5,1,auto_s5_ppc5_r1_20250924_092238,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,5,128,128,128,200,247132323.0217812,,266638875.4660488,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc5_r1_20250924_092238/simOutput/He4_energyHistogram_all.dat
20250924_092734,auto,5,2,auto_s5_ppc5_r2_20250924_092734,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,5,128,128,128,200,247132323.0217812,,269855761.0675999,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc5_r2_20250924_092734/simOutput/He4_energyHistogram_all.dat
20250924_092913,auto,5,3,auto_s5_ppc5_r3_20250924_092913,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,5,128,128,128,200,247132323.0217812,,287193521.0817935,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc5_r3_20250924_092913/simOutput/He4_energyHistogram_all.dat
20250924_093051,auto,5,4,auto_s5_ppc5_r4_20250924_093051,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,5,128,128,128,200,247132323.0217812,,226632516.3028776,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc5_r4_20250924_093051/simOutput/He4_energyHistogram_all.dat
20250924_093229,auto,5,5,auto_s5_ppc5_r5_20250924_093229,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,5,128,128,128,200,247132323.0217812,,230095054.891993,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc5_r5_20250924_093229/simOutput/He4_energyHistogram_all.dat
20250924_093407,auto,5,6,auto_s5_ppc5_r6_20250924_093407,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,5,128,128,128,200,247132323.0217812,,275599364.1414282,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc5_r6_20250924_093407/simOutput/He4_energyHistogram_all.dat
20250924_093546,auto,5,7,auto_s5_ppc5_r7_20250924_093546,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,5,128,128,128,200,247132323.0217812,,259189069.7274184,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc5_r7_20250924_093546/simOutput/He4_energyHistogram_all.dat
20250924_093724,auto,5,8,auto_s5_ppc5_r8_20250924_093724,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,5,128,128,128,200,247132323.0217812,,260241868.5162771,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc5_r8_20250924_093724/simOutput/He4_energyHistogram_all.dat
20250924_093902,auto,5,9,auto_s5_ppc5_r9_20250924_093902,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,5,128,128,128,200,247132323.0217812,,243430507.9264351,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc5_r9_20250924_093902/simOutput/He4_energyHistogram_all.dat
20250924_094040,auto,5,10,auto_s5_ppc5_r10_20250924_094040,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,5,128,128,128,200,247132323.0217812,,224597104.8655736,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc5_r10_20250924_094040/simOutput/He4_energyHistogram_all.dat
20250924_094218,auto,5,1,auto_s5_ppc6_r1_20250924_094218,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,6,128,128,128,200,247132323.0217812,,258618107.4511609,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc6_r1_20250924_094218/simOutput/He4_energyHistogram_all.dat
20250924_094714,auto,5,2,auto_s5_ppc6_r2_20250924_094714,1.83412457,5.78091e-16,3.80636e-06,1.011006e-06,5.78091e-16,4.691464e+29,6,128,128,128,200,247132323.0217812,,253597816.0759497,5317361.801539237,295188531.6293428,1.0486040486687603e-36,3.137441183491434e-11,1.15618200335221e-13,/home/optolo43/../optolo43/auto_s5_ppc6_r2_20250924_094714/simOutput/He4_energyHistogram_all.dat
